"User","Start","End","FirstChapter","LastChapter","Days","Dead","Late","Delay"
"kiramythos",11-08-29,11-08-30,74,71,1,TRUE,TRUE,52
"Kira-Reen",10-10-04,10-10-04,5,5,0,TRUE,FALSE,9
"Kirasel",12-03-22,12-03-22,80,80,0,TRUE,TRUE,5
"Kira the DaySlayer",12-04-26,13-01-01,5,87,250,FALSE,TRUE,NA
"kirb099",10-03-11,10-06-05,5,22,86,TRUE,FALSE,1
"Kirikiri Mai",10-03-09,10-04-17,5,16,39,TRUE,FALSE,10
"Kirinin",10-12-19,12-07-12,1,42,571,TRUE,TRUE,9
"Kirino",10-06-16,10-06-16,26,26,0,TRUE,FALSE,11
"Kiriska",10-09-15,10-09-15,46,46,0,TRUE,FALSE,20
"kirpi",11-07-21,11-07-21,12,12,0,TRUE,TRUE,2
"Kisshu's girlfriend",13-03-04,13-03-04,1,3,0,TRUE,TRUE,2
"KissthemoonDrapple",12-01-24,12-01-24,5,5,0,TRUE,TRUE,9
"Kist",11-01-16,12-03-13,5,78,422,TRUE,TRUE,4
"Kit",10-06-27,10-06-27,27,27,0,TRUE,FALSE,7
"Kitiara",10-05-17,10-05-17,21,21,0,TRUE,FALSE,20
"kitiem3000",10-04-12,12-04-04,14,83,723,FALSE,FALSE,6
"Kitiem3000",12-12-17,12-12-17,86,86,0,FALSE,TRUE,5
"Kitsumi-Hime",10-03-24,10-07-25,7,32,123,TRUE,FALSE,6
"Kitsune",10-05-12,11-04-08,20,71,331,TRUE,FALSE,52
"Kitsune Akero",12-01-25,12-01-25,77,77,0,TRUE,TRUE,187
"kitsunealyc",10-12-15,10-12-15,1,1,0,TRUE,TRUE,0
"kitsuneko1976",12-12-27,12-12-28,26,51,1,TRUE,TRUE,1
"kitsuneluvuh",12-04-26,12-05-02,24,85,6,FALSE,TRUE,243
"Kitsune no Kutsuu",10-03-27,10-04-14,8,16,18,TRUE,FALSE,10
"KitsuneNoYomeiri",12-07-28,12-12-22,5,87,147,FALSE,TRUE,NA
"Kittenn1011",10-04-01,10-05-09,9,20,38,TRUE,FALSE,7
"Kitti",12-03-19,12-03-19,2,7,0,TRUE,TRUE,3
"Kitty",10-10-24,11-01-24,54,68,92,TRUE,FALSE,4
"KITTY",10-08-31,10-08-31,42,42,0,TRUE,FALSE,9
"Kitty Dazzleside",10-12-18,10-12-18,18,18,0,TRUE,TRUE,5
"Kitty O",11-04-07,11-04-08,1,19,1,TRUE,TRUE,2
"Kitty Smith",10-05-06,10-06-17,18,26,42,TRUE,FALSE,11
"Kivitasku",11-07-09,11-07-09,72,72,0,TRUE,TRUE,89
"KivrinRue",12-01-16,12-01-16,1,5,0,TRUE,TRUE,9
"Kiwikarma",12-02-08,12-02-08,1,1,0,TRUE,TRUE,0
"Kiyoko Michi",10-11-28,10-11-28,12,12,0,TRUE,TRUE,2
"KJ",12-01-22,12-01-22,77,77,0,TRUE,TRUE,187
"kjate95",12-01-16,12-01-16,5,5,0,TRUE,TRUE,9
"Kjrs",11-08-24,11-08-24,2,2,0,TRUE,TRUE,1
"KJS X-OVER",10-05-29,10-05-29,21,21,0,TRUE,FALSE,20
"kjyu",11-01-28,11-01-28,62,62,0,TRUE,TRUE,1
"KK",10-09-05,10-10-16,46,50,41,TRUE,FALSE,8
"kk",10-07-04,10-07-04,28,28,0,TRUE,FALSE,1
"kkat5",10-08-21,10-10-23,38,51,63,TRUE,FALSE,1
"kkatowll",10-11-09,12-12-18,58,86,770,FALSE,FALSE,5
"Kkkkk",13-03-04,13-03-04,68,68,0,TRUE,TRUE,4
"kkkkkkkk",11-02-23,11-02-23,63,63,0,TRUE,TRUE,36
"Klaelman",10-10-30,10-10-30,6,6,0,TRUE,FALSE,6
"klao",10-12-09,10-12-09,24,24,0,TRUE,TRUE,2
"Klldarkness",12-03-28,12-03-28,81,81,0,TRUE,TRUE,7
"KlutzyFreak",11-04-07,11-04-07,71,71,0,TRUE,TRUE,52
"Kneazle",10-05-08,10-05-08,19,19,0,TRUE,FALSE,2
"Knife Eye Attack",11-10-02,11-10-02,1,1,0,TRUE,TRUE,0
"Knight of Ni",10-07-18,10-11-20,31,60,125,TRUE,FALSE,5
"Knocks",11-09-15,12-12-21,77,87,463,FALSE,TRUE,NA
"Knowlessman",12-03-23,12-03-23,80,80,0,TRUE,TRUE,5
"Knut",13-01-04,13-01-04,16,16,0,TRUE,TRUE,10
"Knyght",10-04-24,10-04-24,17,17,0,TRUE,FALSE,8
"Kodachi",10-03-09,10-06-26,5,27,109,TRUE,FALSE,7
"Kofi",12-03-10,12-03-10,77,77,0,TRUE,TRUE,187
"Kohaku295",12-11-10,12-11-10,19,19,0,TRUE,TRUE,2
"kohmaru",10-10-23,11-09-04,51,76,316,TRUE,FALSE,3
"Koinaka",10-03-04,10-03-04,4,4,0,TRUE,FALSE,5
"Koi no Soshan",10-07-29,10-07-29,22,22,0,TRUE,FALSE,1
"koipen",10-06-22,11-01-07,1,64,199,TRUE,FALSE,0
"Koizumi Romi",11-05-28,11-05-28,69,69,0,TRUE,TRUE,25
"Kokuyo",11-02-24,11-02-24,70,70,0,TRUE,TRUE,42
"Kol Drake",12-05-25,12-05-25,3,5,0,TRUE,TRUE,9
"Koloratursopran",10-04-16,10-04-16,1,1,0,TRUE,FALSE,0
"komaromy",12-04-10,12-04-10,84,84,0,FALSE,TRUE,7
"komponisto",10-09-25,10-09-25,47,47,0,TRUE,FALSE,10
"Konsta",10-12-03,10-12-03,1,63,0,TRUE,TRUE,36
"Konstantin",10-11-10,10-11-10,50,50,0,TRUE,FALSE,8
"Ko-pia",10-04-05,11-09-01,5,75,514,TRUE,FALSE,3
"kopycat101",11-06-28,11-06-28,5,5,0,TRUE,TRUE,9
"korel.c",10-09-13,12-03-25,43,80,559,TRUE,FALSE,5
"Koroby",12-07-01,12-07-01,64,64,0,TRUE,TRUE,0
"Korova",12-03-17,12-03-17,79,79,0,TRUE,TRUE,7
"Kortir",10-05-23,10-05-23,21,21,0,TRUE,FALSE,20
"kpm",11-01-20,11-01-20,30,30,0,TRUE,TRUE,0
"Kraavi",10-04-11,10-04-11,14,14,0,TRUE,FALSE,1
"krachum",10-03-25,10-04-11,7,14,17,TRUE,FALSE,1
"Krael",12-03-02,12-03-02,59,59,0,TRUE,TRUE,0
"KraZiiePyrozHavemoreFun",12-10-01,12-10-01,30,30,0,TRUE,TRUE,0
"krazyfelinelover",10-03-29,10-04-11,8,14,13,TRUE,FALSE,1
"krepta",10-07-27,10-07-27,21,21,0,TRUE,FALSE,20
"KriiEiter",12-04-11,12-04-11,84,84,0,FALSE,TRUE,7
"Kris",10-08-27,10-08-27,42,42,0,TRUE,FALSE,9
"Kris L",12-03-17,12-04-14,79,51,28,TRUE,TRUE,1
"kristenrosypop",11-06-12,11-06-12,4,4,0,TRUE,TRUE,5
"Kristin",10-09-27,10-09-27,47,47,0,TRUE,FALSE,10
"Kristina",11-06-28,11-06-28,42,42,0,TRUE,TRUE,9
"kristinchaos",10-10-25,10-10-25,54,54,0,TRUE,FALSE,7
"Kristoffer Forslund",10-12-30,10-12-30,1,1,0,TRUE,TRUE,0
"Krof Gninut",12-07-17,12-07-17,84,84,0,FALSE,TRUE,7
"Kronos",10-04-30,10-04-30,17,17,0,TRUE,FALSE,8
"krouda",10-04-11,12-12-21,14,87,985,FALSE,FALSE,NA
"Krow Blood",12-11-13,12-12-21,22,87,38,FALSE,TRUE,NA
"Krptonite124",10-05-08,10-05-08,19,19,0,TRUE,FALSE,2
"kruchy85",12-03-23,12-03-28,80,81,5,TRUE,TRUE,7
"krums",10-06-27,10-06-27,27,27,0,TRUE,FALSE,7
"Krysania",13-01-09,13-01-09,10,6,0,TRUE,TRUE,6
"KrystalB2003",12-01-26,12-01-26,17,17,0,TRUE,TRUE,8
"Krysy Winters",12-04-10,12-04-10,5,5,0,TRUE,TRUE,9
"KsandraMallan",10-09-01,12-12-21,42,86,842,FALSE,FALSE,5
"ksmurf",12-11-02,12-11-02,1,1,0,TRUE,TRUE,0
"KSVH",10-09-25,12-04-16,47,84,569,FALSE,FALSE,7
"Kuba",10-05-09,10-05-09,20,20,0,TRUE,FALSE,7
"Kudou Shinichi",11-05-30,11-08-29,72,74,91,TRUE,TRUE,3
"KugaWolf01",10-11-25,10-11-25,60,60,0,TRUE,FALSE,5
"Kulyok",12-09-18,12-09-18,85,85,0,FALSE,TRUE,243
"KuMardagg",10-03-25,11-08-29,4,74,522,TRUE,FALSE,3
"Kumoatsu",10-04-06,11-01-14,10,67,283,TRUE,FALSE,11
"Kuna Yashmaa",11-10-12,11-10-12,25,25,0,TRUE,TRUE,3
"Kuno-Baby",10-03-17,10-04-03,6,10,17,TRUE,FALSE,4
"Kurama no Miko2003",11-07-24,11-07-24,4,5,0,TRUE,TRUE,9
"Kuranzyan Blightwalker",10-04-04,10-04-08,10,11,4,TRUE,FALSE,1
"kura-permanenthiatus",10-05-08,10-05-08,19,19,0,TRUE,FALSE,2
"KuraYouso",11-03-29,11-03-29,70,70,0,TRUE,TRUE,42
"kurgaya",11-05-08,11-05-08,10,13,0,TRUE,TRUE,1
"Kuroji",12-03-23,12-03-23,80,80,0,TRUE,TRUE,5
"Kuro-Ookami4",11-04-06,11-04-07,20,47,1,TRUE,TRUE,10
"KuroxTenshi",10-05-15,10-05-15,20,20,0,TRUE,FALSE,7
"KusajishiFukutaicho",12-03-12,12-03-12,2,2,0,TRUE,TRUE,1
"Kutta",10-05-08,12-03-13,19,78,675,TRUE,FALSE,4
"kutta",10-06-11,10-11-24,24,60,166,TRUE,FALSE,5
"KuziNitch",11-09-25,11-09-25,77,77,0,TRUE,TRUE,187
"Kuzosama",10-05-08,10-10-08,11,49,153,TRUE,FALSE,8
"Kwan Li",10-07-22,10-07-22,31,31,0,TRUE,FALSE,15
"Kwisatz Haderach",10-05-02,10-05-02,18,18,0,TRUE,FALSE,5
"Kwobhe",10-11-11,10-11-11,58,58,0,TRUE,FALSE,13
"kwrobes",12-03-31,12-03-31,81,81,0,TRUE,TRUE,7
"Ky",12-01-29,12-01-29,6,6,0,TRUE,TRUE,6
"Kylani",10-11-10,10-11-27,58,62,17,TRUE,FALSE,1
"kyle90",10-11-06,10-11-07,57,58,1,TRUE,FALSE,13
"Kyo",12-03-25,12-03-27,80,81,2,TRUE,TRUE,7
"kyoshi711hotmail.com",10-06-11,10-06-11,24,24,0,TRUE,FALSE,2
"Kyourin",10-11-30,10-11-30,6,6,0,TRUE,TRUE,6
"Kyouzou",10-03-10,10-03-31,5,9,21,TRUE,FALSE,3
"Kyrianae Narii",13-03-18,13-03-18,2,2,0,TRUE,TRUE,1
"KySinne",10-04-13,10-04-13,1,1,0,TRUE,FALSE,0
"Kyubbiman",12-05-14,12-05-14,8,8,0,TRUE,TRUE,5
"kyuubi shadow",12-04-05,12-04-05,83,83,0,FALSE,TRUE,6
"kzal",12-07-12,13-02-28,9,87,231,FALSE,TRUE,NA
"l20",10-03-27,10-03-27,8,8,0,TRUE,FALSE,5
"L3nZ3r0",11-09-28,11-09-28,77,77,0,TRUE,TRUE,187
"la",11-11-06,11-11-06,24,24,0,TRUE,TRUE,2
"Lachesis03",11-05-27,11-05-27,5,5,0,TRUE,TRUE,9
"Lackadaisical Cat",11-01-06,11-01-06,65,65,0,TRUE,TRUE,10
"Lacking Rumination",10-04-02,10-04-09,9,12,7,TRUE,FALSE,2
"Lacks Gravitas",10-05-08,10-06-27,19,27,50,TRUE,FALSE,7
"Laconeko",12-12-25,12-12-25,86,87,0,FALSE,TRUE,NA
"LacrimosaDiesIlla",10-06-11,10-06-15,24,26,4,TRUE,FALSE,11
"Lady Anaia Lionel",12-01-24,12-01-30,16,64,6,TRUE,TRUE,0
"Lady Asher",11-04-10,12-04-17,39,85,373,FALSE,TRUE,243
"ladyastralis",10-09-06,11-09-10,46,77,369,TRUE,FALSE,187
"LadyBluePheonix",10-04-07,11-01-10,11,65,278,TRUE,FALSE,10
"Lady China",11-04-06,11-05-28,71,72,52,TRUE,TRUE,89
"LadyClaire87",10-06-05,10-06-05,14,14,0,TRUE,FALSE,1
"Lady Dragonryder",10-05-07,10-05-08,18,19,1,TRUE,FALSE,2
"LadyFreak",12-12-21,12-12-21,2,5,0,TRUE,TRUE,9
"Lady Hamlet",11-01-24,13-01-29,68,87,736,FALSE,TRUE,NA
"Lady Kale",11-06-20,11-06-20,5,5,0,TRUE,TRUE,9
"Ladylaurel",10-12-08,10-12-08,63,63,0,TRUE,TRUE,36
"ladymirth",11-02-22,11-02-22,70,70,0,TRUE,TRUE,42
"Lady Nightwisp",10-12-31,10-12-31,63,63,0,TRUE,TRUE,36
"ladyofnite",10-03-14,10-03-14,5,5,0,TRUE,FALSE,9
"Lady of the Hunt",10-08-07,11-02-23,17,70,200,TRUE,FALSE,42
"ladyowl",10-09-08,13-04-17,20,1,952,TRUE,FALSE,0
"Lady Rebecca of the Night Walkers and Element Holders",10-03-09,10-03-09,5,5,0,TRUE,FALSE,9
"LadyReno",12-01-29,12-01-29,12,5,0,TRUE,TRUE,9
"LadyRowyn",10-12-30,10-12-30,63,63,0,TRUE,TRUE,36
"lady sakura cosmos",10-03-02,10-03-02,3,3,0,TRUE,FALSE,2
"ladysavay",10-07-04,10-07-04,13,13,0,TRUE,FALSE,1
"Lady Shagging Godiva",10-03-22,10-03-23,6,7,1,TRUE,FALSE,3
"LadyShirahime93",10-04-01,10-05-17,9,21,46,TRUE,FALSE,20
"Lady-Silvanas",10-04-03,10-05-02,10,18,29,TRUE,FALSE,5
"LadyThanatos",10-09-07,10-10-25,46,54,48,TRUE,FALSE,7
"ladywinterfic",10-04-01,10-04-01,4,6,0,TRUE,FALSE,6
"Lael Harrington",10-03-10,10-03-10,5,5,0,TRUE,FALSE,9
"Laetitia2712",12-03-30,12-03-30,2,5,0,TRUE,TRUE,9
"La Feu Eterne",10-04-25,10-04-25,17,17,0,TRUE,FALSE,8
"LahDeeDah",12-04-18,12-04-18,85,85,0,FALSE,TRUE,243
"Lahel",13-03-31,13-03-31,16,3,0,TRUE,TRUE,2
"L.A.H.H",11-03-03,11-09-07,70,77,188,TRUE,TRUE,187
"LAHH",11-08-29,11-09-04,74,76,6,TRUE,TRUE,3
"Lahmikhara",11-02-22,11-02-22,69,69,0,TRUE,TRUE,25
"Lakshimbai",11-02-10,11-02-10,69,69,0,TRUE,TRUE,25
"lakuniko",10-08-09,10-08-09,37,37,0,TRUE,FALSE,14
"Lalaith Yamainu",10-09-25,10-09-25,45,45,0,TRUE,FALSE,0
"Lamora",10-04-02,10-04-02,6,6,0,TRUE,FALSE,6
"Lanali",11-01-05,11-01-05,2,4,0,TRUE,TRUE,5
"LancasterianEra",11-01-20,11-01-20,67,67,0,TRUE,TRUE,11
"landofmyth",12-07-08,12-09-13,10,85,67,FALSE,TRUE,243
"Lane Render",11-07-09,11-07-09,72,72,0,TRUE,TRUE,89
"Lannister",10-03-18,10-03-18,6,6,0,TRUE,FALSE,6
"Lanthanum",10-07-14,11-01-10,18,65,180,TRUE,FALSE,10
"Lantzer",10-03-13,10-03-13,5,5,0,TRUE,FALSE,9
"Laocorn",11-05-30,11-05-30,3,5,0,TRUE,TRUE,9
"lapapillonne",12-01-02,12-01-03,6,22,1,TRUE,TRUE,1
"Lapsis angelus Jullienne",12-12-18,12-12-18,14,14,0,TRUE,TRUE,1
"Laqueue",10-11-26,10-11-26,61,61,0,TRUE,FALSE,2
"Lara",11-02-23,11-02-23,70,70,0,TRUE,TRUE,42
"LaRoseDeSoleil",10-06-29,10-06-29,27,27,0,TRUE,FALSE,7
"Larrik",10-10-07,10-10-07,49,49,0,TRUE,FALSE,8
"Larrik Jaerico",10-11-01,10-11-01,56,56,0,TRUE,FALSE,6
"Larry Huss",10-03-27,12-12-22,8,87,1001,FALSE,FALSE,NA
"larry huss",10-06-06,10-06-06,22,22,0,TRUE,FALSE,1
"LaserKing",11-07-24,11-07-24,1,1,0,TRUE,TRUE,0
"Last Alchemist",10-10-17,11-02-23,1,70,129,TRUE,FALSE,42
"lastcrazyhorn",13-04-03,13-04-08,2,74,5,TRUE,TRUE,3
"Last Knight Errant",11-09-06,11-09-06,77,77,0,TRUE,TRUE,187
"LaughingLast",11-01-05,11-01-05,2,5,0,TRUE,TRUE,9
"laugh-out-loud94",11-09-02,11-09-02,75,75,0,TRUE,TRUE,3
"Laura Harkness",10-06-29,10-06-29,27,27,0,TRUE,FALSE,7
"LauralHill",10-11-20,10-11-20,60,60,0,TRUE,FALSE,5
"LauralHilll",10-08-03,12-04-19,23,85,625,FALSE,FALSE,243
"Laura M",12-01-13,12-01-15,3,45,2,TRUE,TRUE,0
"LauraSchnak",10-05-14,10-05-14,20,20,0,TRUE,FALSE,7
"Lavanya Six",10-05-09,10-05-09,20,20,0,TRUE,FALSE,7
"layafel",11-02-12,11-02-12,69,69,0,TRUE,TRUE,25
"Layne the Sane",10-07-30,10-07-30,32,32,0,TRUE,FALSE,6
"Lazurman",12-11-23,12-12-21,8,87,28,FALSE,TRUE,NA
"lazyslothwho",10-06-11,10-06-11,24,24,0,TRUE,FALSE,2
"LB",10-06-07,10-06-07,8,8,0,TRUE,FALSE,5
"L. Casablanca",12-01-04,12-01-06,6,77,2,TRUE,TRUE,187
"LCF123",11-02-24,11-02-24,70,70,0,TRUE,TRUE,42
"LddStyx",10-03-23,10-09-08,7,43,169,TRUE,FALSE,0
"LddStyx DLP-lurker",10-04-02,10-04-02,9,9,0,TRUE,FALSE,3
"L.E",13-05-14,13-05-16,35,59,2,TRUE,TRUE,0
"LeadAcid",11-02-16,11-02-16,69,69,0,TRUE,TRUE,25
"Leafy Savanna Chan",11-04-12,11-04-12,5,5,0,TRUE,TRUE,9
"Leah",12-01-02,12-11-04,77,85,307,FALSE,TRUE,243
"Leaping Lion",10-03-09,10-04-08,5,12,30,TRUE,FALSE,2
"Leaykeropot",12-05-07,12-05-07,1,5,0,TRUE,TRUE,9
"Lectorem",11-07-03,11-07-03,12,24,0,TRUE,TRUE,2
"LectorVoraz",11-06-27,11-06-27,24,24,0,TRUE,TRUE,2
"Lee Swain",10-11-16,10-11-16,58,58,0,TRUE,FALSE,13
"Legion",13-02-10,13-02-10,33,33,0,TRUE,TRUE,1
"Legion in a Box",10-05-02,10-05-04,17,18,2,TRUE,FALSE,5
"legs11",13-03-29,13-03-29,5,5,0,TRUE,TRUE,9
"Leinad312",12-02-21,12-02-21,1,1,0,TRUE,TRUE,0
"Lelouch's right hand",11-03-27,11-03-27,70,70,0,TRUE,TRUE,42
"Lemo",11-05-31,11-05-31,72,72,0,TRUE,TRUE,89
"LemonySean",10-08-10,11-01-13,10,67,156,TRUE,FALSE,11
"Lemur",10-04-26,12-04-12,17,84,717,FALSE,FALSE,7
"Lena7213",11-06-09,11-06-10,5,14,1,TRUE,TRUE,1
"Lena Knight",11-05-07,11-05-07,4,4,0,TRUE,TRUE,5
"Lenayvonne",10-03-24,10-03-24,5,5,0,TRUE,FALSE,9
"Lendary",12-01-04,13-01-06,77,7,368,TRUE,TRUE,3
"lendary",12-03-12,12-03-16,78,79,4,TRUE,TRUE,7
"lenka",10-04-04,10-04-13,10,15,9,TRUE,FALSE,2
"lenka zalievanagmail.com",10-03-31,10-03-31,9,9,0,TRUE,FALSE,3
"Lens of Sanity",11-04-15,11-09-19,71,5,157,TRUE,TRUE,9
"leo03",10-03-18,10-03-18,6,6,0,TRUE,FALSE,6
"Leo",11-01-07,11-03-19,64,17,71,TRUE,TRUE,8
"Leo Delkin",11-05-28,11-05-28,72,72,0,TRUE,TRUE,89
"Leona",10-11-26,11-02-23,61,70,89,TRUE,FALSE,42
"leona",10-08-07,10-08-07,37,37,0,TRUE,FALSE,14
"Leonardo DiCaprio",12-06-22,12-06-22,1,1,0,TRUE,TRUE,0
"leonidus",10-06-11,10-10-26,24,54,137,TRUE,FALSE,7
"leosands",10-04-01,10-04-01,9,9,0,TRUE,FALSE,3
"Leppy",12-05-23,12-05-23,85,85,0,FALSE,TRUE,243
"Lerris",10-04-25,10-05-05,17,18,10,TRUE,FALSE,5
"Le soleil brille pas pour toi",12-10-23,12-10-23,8,8,0,TRUE,TRUE,5
"lessthanthreedougie",10-06-08,10-06-08,23,23,0,TRUE,FALSE,4
"LessTropes",10-11-19,10-11-19,58,58,0,TRUE,FALSE,13
"Less Wrong",10-03-26,11-08-30,8,71,522,TRUE,FALSE,52
"LetMeHaveYourBabies",11-01-28,11-01-28,69,69,0,TRUE,TRUE,25
"letsplaypretend",10-07-21,10-07-21,5,5,0,TRUE,FALSE,9
"lettercee",12-12-27,12-12-27,87,87,0,FALSE,TRUE,NA
"LetTheMusicFlow",11-03-15,11-03-15,2,2,0,TRUE,TRUE,1
"Leucothea29",10-08-28,10-08-28,42,42,0,TRUE,FALSE,9
"LexP",12-07-29,12-07-29,27,27,0,TRUE,TRUE,7
"Lexter",11-10-12,11-10-12,77,77,0,TRUE,TRUE,187
"Lexyann",11-05-04,11-05-05,15,18,1,TRUE,TRUE,5
"Lfan8",12-03-23,12-03-23,80,80,0,TRUE,TRUE,5
"li",13-01-01,13-01-01,1,1,0,TRUE,TRUE,0
"Li",12-03-28,12-03-28,81,81,0,TRUE,TRUE,7
"Lia",10-03-31,10-08-28,9,42,150,TRUE,FALSE,9
"Liam2203",12-01-07,12-01-07,77,77,0,TRUE,TRUE,187
"Liam Jeffries",10-11-13,10-11-13,21,21,0,TRUE,FALSE,20
"liamore",10-10-24,10-10-24,5,5,0,TRUE,FALSE,9
"Lianne",13-02-14,13-02-14,1,4,0,TRUE,TRUE,5
"liareh",10-03-26,10-05-08,8,19,43,TRUE,FALSE,2
"liathum",10-03-25,10-04-02,7,9,8,TRUE,FALSE,3
"libco",11-02-23,11-02-23,70,70,0,TRUE,TRUE,42
"Libera",10-09-12,10-09-12,8,8,0,TRUE,FALSE,5
"liberty90",13-01-11,13-01-11,87,87,0,FALSE,TRUE,NA
"librarywitch",11-08-06,11-08-06,4,4,0,TRUE,TRUE,5
"lichens",11-09-07,11-09-07,77,77,0,TRUE,TRUE,187
"Lielac",10-05-27,10-05-27,2,2,0,TRUE,FALSE,1
"lieselotte",11-05-31,11-08-14,11,21,75,TRUE,TRUE,20
"LifeSavers",11-05-18,11-05-18,62,62,0,TRUE,TRUE,1
"lifesbutawalkingshadow",12-04-22,12-04-22,5,5,0,TRUE,TRUE,9
"Ligare",11-01-14,11-01-14,12,4,0,TRUE,TRUE,5
"Lightningblade49",12-12-23,12-12-23,11,7,0,TRUE,TRUE,3
"Lightning X678",12-06-06,12-06-06,5,5,0,TRUE,TRUE,9
"LightpoleBystander",11-10-23,11-10-23,1,1,0,TRUE,TRUE,0
"lightpurpledye",11-04-07,11-04-07,71,71,0,TRUE,TRUE,52
"Light Under My Skin",12-09-23,12-09-24,2,8,1,TRUE,TRUE,5
"Lihrah",11-01-20,11-01-20,67,67,0,TRUE,TRUE,11
"Liisiko",11-12-09,11-12-09,64,64,0,TRUE,TRUE,0
"Like your story but not you",11-08-27,11-08-27,1,1,0,TRUE,TRUE,0
"lil",12-04-18,12-04-18,85,85,0,FALSE,TRUE,243
"Lila",10-12-05,11-09-04,23,76,273,TRUE,TRUE,3
"Lilac Vision",11-08-25,11-08-25,73,73,0,TRUE,TRUE,4
"Lilah09",11-02-13,11-02-13,69,69,0,TRUE,TRUE,25
"lil' fayri grrl",13-04-01,13-04-01,11,11,0,TRUE,TRUE,1
"lilguji",12-04-10,12-04-10,5,5,0,TRUE,TRUE,9
"Lilith-Fey",10-05-10,10-05-10,20,20,0,TRUE,FALSE,7
"Lil'layah",10-06-07,10-06-07,23,23,0,TRUE,FALSE,4
"Lillian-is-fickle",11-05-29,11-05-29,72,72,0,TRUE,TRUE,89
"lillias",10-06-26,10-06-26,27,27,0,TRUE,FALSE,7
"Lil' Miss Ravenclaw",13-03-06,13-03-06,1,1,0,TRUE,TRUE,0
"Lil Neko Girl",10-03-11,10-03-11,5,5,0,TRUE,FALSE,9
"LilWhatsHerName",12-03-18,12-03-18,5,5,0,TRUE,TRUE,9
"Lilya",11-04-10,11-04-10,71,71,0,TRUE,TRUE,52
"lilyayl",10-04-26,10-04-26,17,17,0,TRUE,FALSE,8
"Lilybet",12-01-29,12-01-29,77,77,0,TRUE,TRUE,187
"Lily Hayes",12-05-23,12-05-23,1,5,0,TRUE,TRUE,9
"lilyoftheval5",10-04-03,11-05-28,7,72,420,TRUE,FALSE,89
"Lily Potter",12-10-22,12-10-22,85,85,0,FALSE,TRUE,243
"Lily Winterwood",11-05-16,11-05-16,2,2,0,TRUE,TRUE,1
"Limit",11-10-13,11-10-13,64,64,0,TRUE,TRUE,0
"Linda",11-09-05,13-02-15,76,8,529,TRUE,TRUE,5
"LineApe",10-04-07,10-11-20,11,59,227,TRUE,FALSE,0
"Linelen-again",10-08-15,10-08-15,37,37,0,TRUE,FALSE,14
"Linira",12-08-27,12-08-27,85,85,0,FALSE,TRUE,243
"LINKed up",10-09-01,10-09-01,1,1,0,TRUE,FALSE,0
"linkhyrule5",10-08-22,12-12-21,38,87,852,FALSE,FALSE,NA
"Link Man",12-05-17,12-05-17,85,85,0,FALSE,TRUE,243
"Linnorria",10-04-01,10-04-24,9,17,23,TRUE,FALSE,8
"liobi",11-04-18,11-08-28,70,74,132,TRUE,TRUE,3
"LionessAmaya",10-05-23,10-06-05,21,22,13,TRUE,FALSE,1
"LionRawrr",11-11-07,11-11-07,77,77,0,TRUE,TRUE,187
"Lion's Tooth",11-06-28,11-06-28,5,5,0,TRUE,TRUE,9
"lipasnape",10-05-17,12-04-04,5,82,688,TRUE,FALSE,1
"LippyJ",12-01-20,12-01-20,77,77,0,TRUE,TRUE,187
"Lirenel",10-10-24,10-10-24,52,52,0,TRUE,FALSE,0
"liri",12-09-15,12-09-15,11,11,0,TRUE,TRUE,1
"lirial89",10-06-18,10-06-18,26,26,0,TRUE,FALSE,11
"lisa",10-03-18,10-03-18,6,6,0,TRUE,FALSE,6
"Lisa",10-03-09,10-05-22,5,21,74,TRUE,FALSE,20
"Li Sinong",12-12-03,12-12-03,11,11,0,TRUE,TRUE,1
"littlehoneypot",12-08-26,12-08-26,1,5,0,TRUE,TRUE,9
"Little Lion",10-05-04,11-02-23,18,70,295,TRUE,FALSE,42
"Littlemissdarling",10-12-12,10-12-12,5,5,0,TRUE,TRUE,9
"LittleMissLoony",11-12-16,11-12-16,14,14,0,TRUE,TRUE,1
"Liu Xin",13-04-10,13-04-10,1,1,0,TRUE,TRUE,0
"live.die.be",12-08-28,12-08-28,64,64,0,TRUE,TRUE,0
"Liveera",11-03-27,11-03-27,2,5,0,TRUE,TRUE,9
"Livefox96",12-01-15,12-01-15,77,77,0,TRUE,TRUE,187
"LivingInTheClouds",10-03-15,10-03-15,5,5,0,TRUE,FALSE,9
"living.this.lie",10-09-05,10-09-05,2,2,0,TRUE,FALSE,1
"Livixx",12-08-01,12-08-02,1,6,1,TRUE,TRUE,6
"livvie333",10-05-27,10-08-26,11,41,91,TRUE,FALSE,1
"Livvywoo",12-10-18,12-10-18,10,6,0,TRUE,TRUE,6
"lix",10-10-26,10-10-26,54,54,0,TRUE,FALSE,7
"LIX",10-09-25,10-09-25,47,47,0,TRUE,FALSE,10
"lixieh",10-04-14,10-04-14,16,16,0,TRUE,FALSE,10
"LixxyChan",11-12-09,11-12-09,16,16,0,TRUE,TRUE,10
"Liz",11-02-24,11-06-14,70,72,110,TRUE,TRUE,89
"Lizbeth Marcs",10-07-17,10-07-17,1,1,0,TRUE,FALSE,0
"lizoftheinfinite",11-07-29,11-07-30,11,19,1,TRUE,TRUE,2
"lizzieonawhim",13-01-19,13-01-19,81,81,0,TRUE,TRUE,7
"Lizzie's last night",11-05-05,11-05-05,1,1,0,TRUE,TRUE,0
